gene_id,disease_name,disease_id,score,evidence_level
3654,Arthritic Psoriasis,C0003872,0.55,NA
51621,Endometrioses,C0014175,0.55,NA
3119,Acute myeloid leukemia,C0023467,0.55,NA
25865,Chronic lymphocytic leukemia,C0023434,0.55,NA
4026,Acute myeloid leukemia,C0023467,0.55,NA
55289,Chronic lymphocytic leukemia,C0023434,0.55,NA
79068,Pulmonary Embolism,C0034065,0.55,NA
9563,Multiple Sclerosis,C0026769,0.55,NA
57795,malignant squamous cell neoplasm of oral cavity (diagnosis),C0585362,0.55,NA
8140,Malignant neoplasm of colon,C0007102,0.55,NA
5320,HIV infection,C0019693,0.55,NA
113,Ulcerative colitis,C0009324,0.55,NA
7421,Anderson Fabry Disease,C0002986,0.55,NA
56938,Adult-Onset Diabetes Mellitus,C0011860,0.55,NA
693124,Adult-Onset Diabetes Mellitus,C0011860,0.55,NA
406988,Adult-Onset Diabetes Mellitus,C0011860,0.55,NA
407054,Adult-Onset Diabetes Mellitus,C0011860,0.55,NA
4843,Arthritic Psoriasis,C0003872,0.55,NA
3459,Asthma,C0004096,0.55,NA
23165,PAGET'S BONE DISEASE,C0029401,0.55,NA
10801,Acute myeloid leukemia,C0023467,0.55,NA
629,ALL,C0023449,0.55,NA
10892,"Lymphoma, Non Hodgkin's",C0024305,0.55,NA
23218,Thrombocytopenia,C0040034,0.55,NA
7171,Thrombocytopenia,C0040034,0.55,NA
3818,Pulmonary Embolism,C0034065,0.55,NA
160728,Hyperuricemia,C0740394,0.55,NA
9531,HIV infection,C0019693,0.55,NA
128674,"Dwarfism, Pituitary",C0013338,0.55,NA
2798,"Dwarfism, Pituitary",C0013338,0.55,NA
3662,Ulcerative colitis,C0009324,0.55,NA
306,Rheumatoid arthritis,C0003873,0.55,NA
4539,Diabetes Mellitus,C0011849,0.55,NA
7919,"Diabetes Mellitus, Insulin-Dependent",C0011854,0.55,NA
1001,Ulcerative colitis,C0009324,0.55,NA
9855,Chronic lymphocytic leukemia,C0023434,0.55,NA
1543,Ankylosing spondylitis,C0038013,0.55,NA
182,Multiple Sclerosis,C0026769,0.55,NA
10235,Thrombocytopenia,C0040034,0.55,NA
5409,Multiple Sclerosis,C0026769,0.55,NA
7051,Dry eye syndrome,C0013238,0.55,NA
135,Asthma,C0004096,0.55,NA
4552,Ulcerative colitis,C0009324,0.55,NA
3552,Anderson Fabry Disease,C0002986,0.55,NA
8289,Cutaneous T Cell Lymphoma,C0079773,0.55,NA
5588,Crohn Disease,C0010346,0.55,NA
51164,Cystic Fibrosis,C0010674,0.55,NA
8930,Rheumatoid arthritis,C0003873,0.55,NA
1565,Asthma,C0004096,0.55,NA
53353,Malignant neoplasm of colon,C0007102,0.55,NA
5606,Malignant neoplasm of colon,C0007102,0.55,NA
7352,Hypoglycemia,C0020615,0.55,NA
23411,HIV infection,C0019693,0.55,NA
6439,Respiratory Syncytial Virus Infections,C0035235,0.55,NA
6441,Respiratory Syncytial Virus Infections,C0035235,0.55,NA
4089,Thrombocytopenia,C0040034,0.55,NA
6678,Thrombocytopenia,C0040034,0.55,NA
155,Rheumatoid arthritis,C0003873,0.55,NA
5618,Endometrioses,C0014175,0.55,NA
54206,Endometrioses,C0014175,0.55,NA
3814,"Dwarfism, Pituitary",C0013338,0.5,NA
406983,Adult-Onset Diabetes Mellitus,C0011860,0.5,NA
231,Endometrioses,C0014175,0.5,NA
2908,Endometrioses,C0014175,0.5,NA
4128,Endometrioses,C0014175,0.5,NA
9547,Endometrioses,C0014175,0.5,NA
1604,Endometrioses,C0014175,0.5,NA
3645,Glioblastoma multiforme,C1621958,0.5,NA
2876,squamous cell carcinoma of larynx,C0280324,0.5,NA
3621,squamous cell carcinoma of larynx,C0280324,0.5,NA
604,Ulcerative colitis,C0009324,0.5,NA
10628,Rheumatoid arthritis,C0003873,0.5,NA
1404,Rheumatoid arthritis,C0003873,0.5,NA
1030,Cutaneous T Cell Lymphoma,C0079773,0.5,NA
54826,Rheumatoid arthritis,C0003873,0.5,NA
3113,Asthma,C0004096,0.5,NA
3291,Asthma,C0004096,0.5,NA
723961,Diabetes Mellitus,C0011849,0.5,NA
5720,HIV infection,C0019693,0.5,NA
998,HIV infection,C0019693,0.5,NA
3265,Chronic lymphocytic leukemia,C0023434,0.5,NA
406935,Chronic lymphocytic leukemia,C0023434,0.5,NA
406937,Chronic lymphocytic leukemia,C0023434,0.5,NA
10992,Chronic lymphocytic leukemia,C0023434,0.5,NA
3685,Acute myeloid leukemia,C0023467,0.5,NA
8797,Thrombocytopenia,C0040034,0.5,NA
7171,Acute Coronary Syndrome,C0948089,0.5,NA
7421,Chronic lymphocytic leukemia,C0023434,0.5,NA
1646,Endometrioses,C0014175,0.5,NA
59,Endometrioses,C0014175,0.5,NA
406996,Adult-Onset Diabetes Mellitus,C0011860,0.5,NA
9547,Asthma,C0004096,0.5,NA
2947,Asthma,C0004096,0.5,NA
64805,Angiohemophilias,C0042974,0.5,NA
138474,Glioblastoma multiforme,C1621958,0.5,NA
3418,Acute myocardial infarction,C0155626,0.5,NA
51592,Glioblastoma multiforme,C1621958,0.5,NA
6611,Rheumatoid arthritis,C0003873,0.5,NA
8013,Rheumatoid arthritis,C0003873,0.5,NA
652,Arthritic Psoriasis,C0003872,0.5,NA
3237,Rheumatoid arthritis,C0003873,0.5,NA
3290,Rheumatoid arthritis,C0003873,0.5,NA
4680,Cystic Fibrosis,C0010674,0.5,NA
23405,Endometrioses,C0014175,0.5,NA
4916,Endometrioses,C0014175,0.5,NA
3233,ALL,C0023449,0.5,NA
3566,Acute myeloid leukemia,C0023467,0.5,NA
10437,Acute myeloid leukemia,C0023467,0.5,NA
1269,Acute myeloid leukemia,C0023467,0.5,NA
3945,Acute Coronary Syndrome,C0948089,0.5,NA
406968,Malignant neoplasm of colon,C0007102,0.5,NA
57572,PAGET'S BONE DISEASE,C0029401,0.5,NA
100529097,Anderson Fabry Disease,C0002986,0.5,NA
6715,Endometrioses,C0014175,0.5,NA
1839,Endometrioses,C0014175,0.5,NA
110806263,Acute myeloid leukemia,C0023467,0.5,NA
8404,Endometrioses,C0014175,0.5,NA
55359,Glioblastoma multiforme,C1621958,0.5,NA
26353,Glioblastoma multiforme,C1621958,0.5,NA
5479,HIV infection,C0019693,0.5,NA
396,HIV infection,C0019693,0.5,NA
5327,Hemophilia A,C0019069,0.5,NA
2113,Adult-Onset Diabetes Mellitus,C0011860,0.5,NA
590,"Diabetes Mellitus, Insulin-Dependent",C0011854,0.5,NA
1543,Cystic Fibrosis,C0010674,0.5,NA
4210,Arthritic Psoriasis,C0003872,0.5,NA
9355,Rheumatoid arthritis,C0003873,0.5,NA
55578,Rheumatoid arthritis,C0003873,0.5,NA
2260,"Dwarfism, Pituitary",C0013338,0.5,NA
26012,"Dwarfism, Pituitary",C0013338,0.5,NA
6870,"Dwarfism, Pituitary",C0013338,0.5,NA
3880,Asthma,C0004096,0.5,NA
59350,Endometrioses,C0014175,0.5,NA
10628,Endometrioses,C0014175,0.5,NA
7515,squamous cell carcinoma of larynx,C0280324,0.5,NA
1558,ALL,C0023449,0.5,NA
126133,Hyperuricemia,C0740394,0.5,NA
2026,Acute myeloid leukemia,C0023467,0.5,NA
375790,Acute myeloid leukemia,C0023467,0.5,NA
6887,ALL,C0023449,0.5,NA
54916,"Lymphoma, Non Hodgkin's",C0024305,0.5,NA
4548,Brill Symmers Disease,C0024301,0.5,NA
3207,Thrombocytopenia,C0040034,0.5,NA
83990,Thrombocytopenia,C0040034,0.5,NA
673,Cutaneous T Cell Lymphoma,C0079773,0.5,NA
4842,"Diabetes Mellitus, Insulin-Dependent",C0011854,0.5,NA
840,Acute myeloid leukemia,C0023467,0.5,NA
3326,HIV infection,C0019693,0.5,NA
847,XO syndrome,C0041408,0.5,NA
574413,Adult-Onset Diabetes Mellitus,C0011860,0.5,NA
22808,Adult-Onset Diabetes Mellitus,C0011860,0.5,NA
10562,Endometrioses,C0014175,0.5,NA
6876,Endometrioses,C0014175,0.5,NA
7067,Endometrioses,C0014175,0.5,NA
3577,Ulcerative colitis,C0009324,0.5,NA
5314,Malignant neoplasm of colon,C0007102,0.5,NA
1084,Cystic Fibrosis,C0010674,0.5,NA
151056,Rheumatoid arthritis,C0003873,0.5,NA
387,Cutaneous T Cell Lymphoma,C0079773,0.5,NA
407004,Cutaneous T Cell Lymphoma,C0079773,0.5,NA
54541,Rheumatoid arthritis,C0003873,0.5,NA
2920,Rheumatoid arthritis,C0003873,0.5,NA
4602,Asthma,C0004096,0.5,NA
4968,HIV infection,C0019693,0.5,NA
154,HIV infection,C0019693,0.5,NA
944,Chronic lymphocytic leukemia,C0023434,0.5,NA
79813,ALL,C0023449,0.5,NA
5881,Acute myeloid leukemia,C0023467,0.5,NA
9940,Acute myeloid leukemia,C0023467,0.5,NA
343641,Acute myeloid leukemia,C0023467,0.5,NA
153090,Pulmonary Embolism,C0034065,0.5,NA
2194,Acute Coronary Syndrome,C0948089,0.5,NA
71,Acute Coronary Syndrome,C0948089,0.5,NA
5175,Thrombocytopenia,C0040034,0.5,NA
860,Rheumatoid arthritis,C0003873,0.5,NA
2056,Pulmonary Embolism,C0034065,0.5,NA
10257,Rheumatoid arthritis,C0003873,0.5,NA
10666,Endometrioses,C0014175,0.5,NA
23308,Ulcerative colitis,C0009324,0.5,NA
58484,Cryopyrin associated periodic syndrome (disorder),C2316212,0.5,NA
406886,Adult-Onset Diabetes Mellitus,C0011860,0.5,NA
1843,Endometrioses,C0014175,0.5,NA
2581,Anderson Fabry Disease,C0002986,0.5,NA
84634,"Dwarfism, Pituitary",C0013338,0.5,NA
8795,squamous cell carcinoma of larynx,C0280324,0.5,NA
54620,Arthritic Psoriasis,C0003872,0.5,NA
10057,Rheumatoid arthritis,C0003873,0.5,NA
3655,Rheumatoid arthritis,C0003873,0.5,NA
10318,Asthma,C0004096,0.5,NA
5654,Malignant neoplasm of colon,C0007102,0.5,NA
7040,Hemophilia A,C0019069,0.5,NA
4193,HIV infection,C0019693,0.5,NA
581,HIV infection,C0019693,0.5,NA
2224,"Bone Losses, Perimenopausal",C0029458,0.5,NA
405,ALL,C0023449,0.5,NA
10634,Acute myeloid leukemia,C0023467,0.5,NA
309,Acute myeloid leukemia,C0023467,0.5,NA
4599,Acute myeloid leukemia,C0023467,0.5,NA
537,Brill Symmers Disease,C0024301,0.5,NA
4519,Ischemic stroke,C0948008,0.5,NA
7494,Multiple Sclerosis,C0026769,0.5,NA
1616,malignant squamous cell neoplasm of oral cavity (diagnosis),C0585362,0.5,NA
9948,Thrombocytopenia,C0040034,0.5,NA
366,Acute myeloid leukemia,C0023467,0.5,NA
3320,HIV infection,C0019693,0.5,NA
8714,Rheumatoid arthritis,C0003873,0.5,NA
2192,Endometrioses,C0014175,0.5,NA
389549,"Dwarfism, Pituitary",C0013338,0.45,NA
55717,"Dwarfism, Pituitary",C0013338,0.45,NA
60675,"Dwarfism, Pituitary",C0013338,0.45,NA
9394,"Dwarfism, Pituitary",C0013338,0.45,NA
3597,Adult-Onset Diabetes Mellitus,C0011860,0.45,NA
673,Adult-Onset Diabetes Mellitus,C0011860,0.45,NA
221458,Acute myocardial infarction,C0155626,0.45,NA
3119,Ulcerative colitis,C0009324,0.45,NA
4046,Ulcerative colitis,C0009324,0.45,NA
5893,Malignant neoplasm of colon,C0007102,0.45,NA
9956,Malignant neoplasm of colon,C0007102,0.45,NA
5175,Arthritic Psoriasis,C0003872,0.45,NA
1827,Rheumatoid arthritis,C0003873,0.45,NA
5588,"Diabetes Mellitus, Insulin-Dependent",C0011854,0.45,NA
4855,"Diabetes Mellitus, Insulin-Dependent",C0011854,0.45,NA
29117,Acute myeloid leukemia,C0023467,0.45,NA
3006,Acute myeloid leukemia,C0023467,0.45,NA
3078,Acute myeloid leukemia,C0023467,0.45,NA
5727,Precocious puberty,C0034013,0.45,NA
1234,Respiratory Syncytial Virus Infections,C0035235,0.45,NA
1464,MS RELAPSING REMITTING,C0751967,0.45,NA
64241,Thrombocytopenia,C0040034,0.45,NA
83986,Adult-Onset Diabetes Mellitus,C0011860,0.45,NA
23767,"Dwarfism, Pituitary",C0013338,0.45,NA
3730,"Dwarfism, Pituitary",C0013338,0.45,NA
1910,Adult-Onset Diabetes Mellitus,C0011860,0.45,NA
23338,Adult-Onset Diabetes Mellitus,C0011860,0.45,NA
2706,Hidradenitis Suppurativa,C0162836,0.45,NA
25797,Chronic lymphocytic leukemia,C0023434,0.45,NA
134218,Acute myeloid leukemia,C0023467,0.45,NA
4552,Acute myeloid leukemia,C0023467,0.45,NA
6440,Respiratory Syncytial Virus Infections,C0035235,0.45,NA
653509,Respiratory Syncytial Virus Infections,C0035235,0.45,NA
10461,Pulmonary Embolism,C0034065,0.45,NA
4720,Multiple Sclerosis,C0026769,0.45,NA
6916,Thrombocytopenia,C0040034,0.45,NA
23054,Malignant neoplasm of colon,C0007102,0.45,NA
23533,Malignant neoplasm of colon,C0007102,0.45,NA
10747,Ulcerative colitis,C0009324,0.45,NA
1611,Ulcerative colitis,C0009324,0.45,NA
3696,Endometrioses,C0014175,0.45,NA
639,Ulcerative colitis,C0009324,0.45,NA
50615,HIV infection,C0019693,0.45,NA
6059,HIV infection,C0019693,0.45,NA
3119,HIV infection,C0019693,0.45,NA
5506,Hypoglycemia,C0020615,0.45,NA
723961,Adult-Onset Diabetes Mellitus,C0011860,0.45,NA
84196,Adult-Onset Diabetes Mellitus,C0011860,0.45,NA
842,Adult-Onset Diabetes Mellitus,C0011860,0.45,NA
26122,Adult-Onset Diabetes Mellitus,C0011860,0.45,NA
5901,"Diabetes Mellitus, Insulin-Dependent",C0011854,0.45,NA
3516,Adult-Onset Diabetes Mellitus,C0011860,0.45,NA
100287722,Rheumatoid arthritis,C0003873,0.45,NA
102724907,Crohn Disease,C0010346,0.45,NA
2253,"Dwarfism, Pituitary",C0013338,0.45,NA
55636,"Dwarfism, Pituitary",C0013338,0.45,NA
1910,Asthma,C0004096,0.45,NA
3662,ALL,C0023449,0.45,NA
5444,ALL,C0023449,0.45,NA
3831,MS RELAPSING REMITTING,C0751967,0.45,NA
26276,Thrombocytopenia,C0040034,0.45,NA
4509,Multiple Sclerosis,C0026769,0.45,NA
8313,malignant squamous cell neoplasm of oral cavity (diagnosis),C0585362,0.45,NA
54756,"Dwarfism, Pituitary",C0013338,0.45,NA
81848,"Dwarfism, Pituitary",C0013338,0.45,NA
8822,"Dwarfism, Pituitary",C0013338,0.45,NA
5601,Adult-Onset Diabetes Mellitus,C0011860,0.45,NA
6344,Adult-Onset Diabetes Mellitus,C0011860,0.45,NA
26053,Adult-Onset Diabetes Mellitus,C0011860,0.45,NA
8477,Ulcerative colitis,C0009324,0.45,NA
2768,Ulcerative colitis,C0009324,0.45,NA
10036,Malignant neoplasm of colon,C0007102,0.45,NA
729230,Arthritic Psoriasis,C0003872,0.45,NA
3670,"Diabetes Mellitus, Insulin-Dependent",C0011854,0.45,NA
3577,HIV infection,C0019693,0.45,NA
2212,Hemophilia A,C0019069,0.45,NA
186,Hypoglycemia,C0020615,0.45,NA
6840,Acute myeloid leukemia,C0023467,0.45,NA
11234,Thrombocytopenia,C0040034,0.45,NA
375748,Thrombocytopenia,C0040034,0.45,NA
7498,Thrombocytopenia,C0040034,0.45,NA
100506742,"Diabetes Mellitus, Insulin-Dependent",C0011854,0.45,NA
22866,Adult-Onset Diabetes Mellitus,C0011860,0.45,NA
10371,"Dwarfism, Pituitary",C0013338,0.45,NA
1848,"Dwarfism, Pituitary",C0013338,0.45,NA
6866,"Dwarfism, Pituitary",C0013338,0.45,NA
2006,Rheumatoid arthritis,C0003873,0.45,NA
2870,Rheumatoid arthritis,C0003873,0.45,NA
4741,HIV infection,C0019693,0.45,NA
3006,ALL,C0023449,0.45,NA
3117,ALL,C0023449,0.45,NA
140766,MS RELAPSING REMITTING,C0751967,0.45,NA
91543,Respiratory Syncytial Virus Infections,C0035235,0.45,NA
635,Pulmonary Embolism,C0034065,0.45,NA
1130,Thrombocytopenia,C0040034,0.45,NA
2556,Multiple Sclerosis,C0026769,0.45,NA
343472,malignant squamous cell neoplasm of oral cavity (diagnosis),C0585362,0.45,NA
7056,Thrombocytopenia,C0040034,0.45,NA
8546,Thrombocytopenia,C0040034,0.45,NA
5727,XO syndrome,C0041408,0.4,NA
79625,"Dwarfism, Pituitary",C0013338,0.4,NA
9723,"Dwarfism, Pituitary",C0013338,0.4,NA
406932,Adult-Onset Diabetes Mellitus,C0011860,0.4,NA
693235,Adult-Onset Diabetes Mellitus,C0011860,0.4,NA
63895,"Insufficiencies, Pancreatic",C0267963,0.4,NA
3489,Endometrioses,C0014175,0.4,NA
7182,Endometrioses,C0014175,0.4,NA
7200,Endometrioses,C0014175,0.4,NA
9219,Endometrioses,C0014175,0.4,NA
10140,Endometrioses,C0014175,0.4,NA
169436,Glioblastoma multiforme,C1621958,0.4,NA
23683,Glioblastoma multiforme,C1621958,0.4,NA
3654,Glioblastoma multiforme,C1621958,0.4,NA
8518,Gaucher Disease,C0017205,0.4,NA
1146,Rheumatoid arthritis,C0003873,0.4,NA
1536,Rheumatoid arthritis,C0003873,0.4,NA
7128,Cutaneous T Cell Lymphoma,C0079773,0.4,NA
85366,Anderson Fabry Disease,C0002986,0.4,NA
858,Rheumatoid arthritis,C0003873,0.4,NA
624,Rheumatoid arthritis,C0003873,0.4,NA
3059,Rheumatoid arthritis,C0003873,0.4,NA
101927256,Asthma,C0004096,0.4,NA
1767,Asthma,C0004096,0.4,NA
9131,"Diabetes Mellitus, Insulin-Dependent",C0011854,0.4,NA
50604,"Diabetes Mellitus, Insulin-Dependent",C0011854,0.4,NA
7468,Hypoglycemia,C0020615,0.4,NA
8736,Hypoglycemia,C0020615,0.4,NA
196,Hypoglycemia,C0020615,0.4,NA
4953,HIV infection,C0019693,0.4,NA
5685,HIV infection,C0019693,0.4,NA
5719,HIV infection,C0019693,0.4,NA
7203,HIV infection,C0019693,0.4,NA
10204,HIV infection,C0019693,0.4,NA
10574,HIV infection,C0019693,0.4,NA
10808,HIV infection,C0019693,0.4,NA
10981,HIV infection,C0019693,0.4,NA
22948,HIV infection,C0019693,0.4,NA
23198,HIV infection,C0019693,0.4,NA
393,HIV infection,C0019693,0.4,NA
4067,HIV infection,C0019693,0.4,NA
10320,Ulcerative colitis,C0009324,0.4,NA
5358,"Bone Losses, Perimenopausal",C0029458,0.4,NA
115399,Acute myeloid leukemia,C0023467,0.4,NA
3500,Chronic lymphocytic leukemia,C0023434,0.4,NA
5423,Chronic lymphocytic leukemia,C0023434,0.4,NA
5781,Chronic lymphocytic leukemia,C0023434,0.4,NA
5934,Chronic lymphocytic leukemia,C0023434,0.4,NA
11073,Chronic lymphocytic leukemia,C0023434,0.4,NA
29949,Chronic lymphocytic leukemia,C0023434,0.4,NA
3005,Acute myeloid leukemia,C0023467,0.4,NA
9145,Acute myeloid leukemia,C0023467,0.4,NA
7498,Pulmonary Embolism,C0034065,0.4,NA
3694,Chronic viral hepatitis C,C0524910,0.4,NA
10225,Multiple Sclerosis,C0026769,0.4,NA
2947,Multiple Sclerosis,C0026769,0.4,NA
111674475,Cystic Fibrosis,C0010674,0.4,NA
64859,Multiple Sclerosis,C0026769,0.4,NA
130009564,Thrombocytopenia,C0040034,0.4,NA
51807,Thrombocytopenia,C0040034,0.4,NA
64240,Thrombocytopenia,C0040034,0.4,NA
7174,Thrombocytopenia,C0040034,0.4,NA
90411,Thrombocytopenia,C0040034,0.4,NA
130061041,Thrombasthenia,C0040015,0.4,NA
130061043,Thrombasthenia,C0040015,0.4,NA
130061044,Thrombasthenia,C0040015,0.4,NA
101448202,Thrombocytopenia,C0040034,0.4,NA
107988032,Thrombocytopenia,C0040034,0.4,NA
7414,Acute Coronary Syndrome,C0948089,0.4,NA
9134,Endometrioses,C0014175,0.4,NA
25802,Endometrioses,C0014175,0.4,NA
25890,Endometrioses,C0014175,0.4,NA
2878,Endometrioses,C0014175,0.4,NA
10154,Endometrioses,C0014175,0.4,NA
111674467,Cystic Fibrosis,C0010674,0.4,NA
5340,Cystic Fibrosis,C0010674,0.4,NA
2618,Rheumatoid arthritis,C0003873,0.4,NA
55959,Endometrioses,C0014175,0.4,NA
9120,Endometrioses,C0014175,0.4,NA
9953,Endometrioses,C0014175,0.4,NA
121601,Endometrioses,C0014175,0.4,NA
4843,XO syndrome,C0041408,0.4,NA
4143,Adult-Onset Diabetes Mellitus,C0011860,0.4,NA
442907,Adult-Onset Diabetes Mellitus,C0011860,0.4,NA
693213,Adult-Onset Diabetes Mellitus,C0011860,0.4,NA
3125,Asthma,C0004096,0.4,NA
1719,ANEMIA FOLIC ACID DEFICIENCY,C0151482,0.4,NA
9646,"Insufficiencies, Pancreatic",C0267963,0.4,NA
126807011,Adult-Onset Diabetes Mellitus,C0011860,0.4,NA
132332,Adult-Onset Diabetes Mellitus,C0011860,0.4,NA
80210,Diabetes Mellitus,C0011849,0.4,NA
1129,"Diabetes Mellitus, Insulin-Dependent",C0011854,0.4,NA
64897,"Diabetes Mellitus, Insulin-Dependent",C0011854,0.4,NA
1018,Glioblastoma multiforme,C1621958,0.4,NA
55561,Glioblastoma multiforme,C1621958,0.4,NA
2051,Glioblastoma multiforme,C1621958,0.4,NA
1734,Endometrioses,C0014175,0.4,NA
860,Arthritic Psoriasis,C0003872,0.4,NA
7112,Rheumatoid arthritis,C0003873,0.4,NA
7127,Rheumatoid arthritis,C0003873,0.4,NA
7980,Rheumatoid arthritis,C0003873,0.4,NA
285704,Rheumatoid arthritis,C0003873,0.4,NA
23054,Endometrioses,C0014175,0.4,NA
3516,Endometrioses,C0014175,0.4,NA
4129,Endometrioses,C0014175,0.4,NA
5469,Endometrioses,C0014175,0.4,NA
6505,Endometrioses,C0014175,0.4,NA
7181,Endometrioses,C0014175,0.4,NA
9282,Endometrioses,C0014175,0.4,NA
9318,Endometrioses,C0014175,0.4,NA
114548,Hidradenitis Suppurativa,C0162836,0.4,NA
8623,Acute myeloid leukemia,C0023467,0.4,NA
6658,Acute myeloid leukemia,C0023467,0.4,NA
126805749,Acute myeloid leukemia,C0023467,0.4,NA
1522,Acute myeloid leukemia,C0023467,0.4,NA
1902,Acute myeloid leukemia,C0023467,0.4,NA
126860438,ALL,C0023449,0.4,NA
1879,Brill Symmers Disease,C0024301,0.4,NA
10489,"Lymphoma, Non Hodgkin's",C0024305,0.4,NA
387,"Lymphoma, Non Hodgkin's",C0024305,0.4,NA
100507346,Precocious puberty,C0034013,0.4,NA
5689,Acute Coronary Syndrome,C0948089,0.4,NA
7185,Multiple Sclerosis,C0026769,0.4,NA
7428,Multiple Sclerosis,C0026769,0.4,NA
89857,Multiple Sclerosis,C0026769,0.4,NA
116931,Thrombocytopenia,C0040034,0.4,NA
126861451,Thrombocytopenia,C0040034,0.4,NA
1290,Thrombocytopenia,C0040034,0.4,NA
2162,Thrombocytopenia,C0040034,0.4,NA
2194,Thrombocytopenia,C0040034,0.4,NA
26960,Thrombocytopenia,C0040034,0.4,NA
4018,Thrombocytopenia,C0040034,0.4,NA
55795,Thrombocytopenia,C0040034,0.4,NA
8943,Thrombocytopenia,C0040034,0.4,NA
1158,Acute Coronary Syndrome,C0948089,0.4,NA
110121475,Thrombasthenia,C0040015,0.4,NA
130060983,Thrombasthenia,C0040015,0.4,NA
3673,Thrombasthenia,C0040015,0.4,NA
2081,Multiple Sclerosis,C0026769,0.4,NA
10000,Malignant neoplasm of colon,C0007102,0.4,NA
57716,Gaucher Disease,C0017205,0.4,NA
8626,Malignant neoplasm of colon,C0007102,0.4,NA
4647,Hypoglycemia,C0020615,0.4,NA
6794,Carcinoma of ovary,C0346161,0.4,NA
999,Carcinoma of ovary,C0346161,0.4,NA
4927,HIV infection,C0019693,0.4,NA
5705,HIV infection,C0019693,0.4,NA
5721,HIV infection,C0019693,0.4,NA
6634,HIV infection,C0019693,0.4,NA
6880,HIV infection,C0019693,0.4,NA
80273,HIV infection,C0019693,0.4,NA
8662,HIV infection,C0019693,0.4,NA
10189,HIV infection,C0019693,0.4,NA
2971,HIV infection,C0019693,0.4,NA
3608,HIV infection,C0019693,0.4,NA
397,HIV infection,C0019693,0.4,NA
130062628,PAGET'S BONE DISEASE,C0029401,0.4,NA
51149,PAGET'S BONE DISEASE,C0029401,0.4,NA
106627981,Gaucher Disease,C0017205,0.4,NA
30061,Endometrioses,C0014175,0.4,NA
113633877,Cystic Fibrosis,C0010674,0.4,NA
113664106,Cystic Fibrosis,C0010674,0.4,NA
10060,Endometrioses,C0014175,0.4,NA
23327,Endometrioses,C0014175,0.4,NA
25840,Endometrioses,C0014175,0.4,NA
389558,Endometrioses,C0014175,0.4,NA
715,Endometrioses,C0014175,0.4,NA
23428,Endometrioses,C0014175,0.4,NA
2289,Endometrioses,C0014175,0.4,NA
3613,Endometrioses,C0014175,0.4,NA
5167,Endometrioses,C0014175,0.4,NA
6716,Endometrioses,C0014175,0.4,NA
148022,Respiratory Syncytial Virus Infections,C0035235,0.4,NA
723961,Hypoglycemia,C0020615,0.4,NA
4070,Endometrioses,C0014175,0.4,NA
5782,Malignant neoplasm of colon,C0007102,0.4,NA
5692,HIV infection,C0019693,0.4,NA
5699,HIV infection,C0019693,0.4,NA
5702,HIV infection,C0019693,0.4,NA
5727,HIV infection,C0019693,0.4,NA
6421,HIV infection,C0019693,0.4,NA
7307,HIV infection,C0019693,0.4,NA
9861,HIV infection,C0019693,0.4,NA
10436,HIV infection,C0019693,0.4,NA
10946,HIV infection,C0019693,0.4,NA
2208,HIV infection,C0019693,0.4,NA
3068,HIV infection,C0019693,0.4,NA
3315,HIV infection,C0019693,0.4,NA
130068894,Hemophilia A,C0019069,0.4,NA
10664,Cutaneous T Cell Lymphoma,C0079773,0.4,NA
3662,Cutaneous T Cell Lymphoma,C0079773,0.4,NA
5336,Cryopyrin associated periodic syndrome (disorder),C2316212,0.4,NA
2475,"Insufficiencies, Pancreatic",C0267963,0.4,NA
126862549,Adult-Onset Diabetes Mellitus,C0011860,0.4,NA
29949,"Diabetes Mellitus, Insulin-Dependent",C0011854,0.4,NA
406911,Adult-Onset Diabetes Mellitus,C0011860,0.4,NA
406957,Adult-Onset Diabetes Mellitus,C0011860,0.4,NA
51530,Adult-Onset Diabetes Mellitus,C0011860,0.4,NA
950,"GAUCHER DISEASE, TYPE I",C1961835,0.4,NA
128462409,Rheumatoid arthritis,C0003873,0.4,NA
4645,Crohn Disease,C0010346,0.4,NA
10011,"Dwarfism, Pituitary",C0013338,0.4,NA
4808,"Dwarfism, Pituitary",C0013338,0.4,NA
558,"Dwarfism, Pituitary",C0013338,0.4,NA
5515,Asthma,C0004096,0.4,NA
3549,Endometrioses,C0014175,0.4,NA
3912,Endometrioses,C0014175,0.4,NA
6367,Endometrioses,C0014175,0.4,NA
8801,Endometrioses,C0014175,0.4,NA
9112,Endometrioses,C0014175,0.4,NA
2200,Endometrioses,C0014175,0.4,NA
8445,Glioblastoma multiforme,C1621958,0.4,NA
387733,"Bone Losses, Perimenopausal",C0029458,0.4,NA
55654,Acute myeloid leukemia,C0023467,0.4,NA
8862,Hyperuricemia,C0740394,0.4,NA
60468,Acute myeloid leukemia,C0023467,0.4,NA
81552,Acute myeloid leukemia,C0023467,0.4,NA
126807619,Acute myeloid leukemia,C0023467,0.4,NA
3178,MS RELAPSING REMITTING,C0751967,0.4,NA
1773,Respiratory Syncytial Virus Infections,C0035235,0.4,NA
5743,Precocious puberty,C0034013,0.4,NA
7409,Precocious puberty,C0034013,0.4,NA
126863137,Thrombocytopenia,C0040034,0.4,NA
1289,Thrombocytopenia,C0040034,0.4,NA
130000295,Thrombocytopenia,C0040034,0.4,NA
130005404,Thrombocytopenia,C0040034,0.4,NA
